A-000000-01747;A-000000-01747;STARKEY  X SERIES 70 BTE 312 MINI;X SERIES 70 BTE 312 MINI;http://www.audiologys.com/image_pour_import/articles/389a12f9c52e2271bf7f25ef33df8b3f.jpg;http://www.audiologys.com/image_pour_import/articles/ee7e5640bb5e21ff0b567b936472bd9d.jpg|;600.0;publish;contour_d_oreille;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;oui;oui;non;oui;312;non;www.starkey.fr/;8_canaux;non;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01748;A-000000-01748;STARKEY  X SERIES 70 RIC 312;X SERIES 70 RIC 312;http://www.audiologys.com/image_pour_import/articles/064c1bba89bebe4e123767da0d3ebefb.jpg;http://www.audiologys.com/image_pour_import/articles/202a820bd90ed5c227fcc750f91c71a3.jpg|http://www.audiologys.com/image_pour_import/articles/0e9cfeed34b01d88a7daffb9aefd9461.jpg|http://www.audiologys.com/image_pour_import/articles/757cee777c535540d9b67e9089c6e81f.jpg|http://www.audiologys.com/image_pour_import/articles/4ffcad0a324a2aa25695d715e70d7d98.jpg|;600.0;publish;contour_ecouteur_deporte;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;oui;oui;non;oui;312;non;www.starkey.fr/;8_canaux;non;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01749;A-000000-01749;STARKEY  X SERIES 70 RIC 312 AP;X SERIES 70 RIC 312 AP;http://www.audiologys.com/image_pour_import/articles/fa826c2b225a7dbec3f149e7e70c20bc.jpg;http://www.audiologys.com/image_pour_import/articles/4c97d8ea1447b2d9123e4dedf19422fb.jpg|http://www.audiologys.com/image_pour_import/articles/4259bee587b816dcf3ac80eb18aa0339.jpg|;600.0;publish;contour_ecouteur_deporte;extra;surdite_severe_de_70_a_90;classe_d;;non;non;oui;oui;non;optionnels;312;non;www.starkey.fr/;8_canaux;non;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01750;A-000000-01750;WI SERIES I 70 starkey;WI SERIES I 70;http://www.audiologys.com/image_pour_import/articles/67168eb82e67613a503ec9ceff306b10.jpg;http://www.audiologys.com/image_pour_import/articles/aa234da9d9583c7692dcf98e380940ef.jpg|http://www.audiologys.com/image_pour_import/articles/f2ca342aaab49a84429a64ab411c7c78.jpg|http://www.audiologys.com/image_pour_import/articles/06e1c39f1f22e003cb8e9dac1d24ddd1.jpg|;590.0;publish;contour_ecouteur_deporte;extra;surdite_legere_a_severe_de_20_a_90_de_perte;classe_d;;oui;oui;oui;oui;non;oui;13;non;www.starkey.fr/;8_canaux;oui;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01752;A-000000-01752;Appareil auditif invisible Groove Sonic innovations;invisible Groove innovations;http://www.audiologys.com/image_pour_import/articles/457b8c67f58e8e6710a43c4496c70302.jpg;http://www.audiologys.com/image_pour_import/articles/9efaf6df4a84b544fa3ff7d084f6cc2e.jpg|;652.0;publish;intra_invisible;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;non;non;non;non;10;non;france.sonici.com/;9_canaux;non;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01753;A-000000-01753;Ambra M H2O phonak H20 Prix appareil auditif;Ambra M H2O H20;http://www.audiologys.com/image_pour_import/articles/33857efabe24d7cd42552aba1a2221a1.jpg;http://www.audiologys.com/image_pour_import/articles/6fca362d3dae3421ff4c272fa2e4eacb.jpg|http://www.audiologys.com/image_pour_import/articles/b8ed87213b65920f4c21bb29be1b52f2.jpg|http://www.audiologys.com/image_pour_import/articles/0fe1e2cdc45c165f4d2cb5dedf202a59.jpg|;821.0;publish;contour_d_oreille;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;20_canaux;oui;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01754;A-000000-01754;Cassia M H2O phonak H20;Cassia M H2O H20;http://www.audiologys.com/image_pour_import/articles/a36b6c0187b030c9261014bf186ba5c9.jpg;http://www.audiologys.com/image_pour_import/articles/e76382f2fb1452224ad4bf0285b155ce.jpg|http://www.audiologys.com/image_pour_import/articles/408bd2a4a0b1e429e22a1c37e6980ea0.jpg|http://www.audiologys.com/image_pour_import/articles/0c65fd77e9afb845faa0550f79744979.jpg|http://www.audiologys.com/image_pour_import/articles/d4ec92bbf083228bec3f3ba2ab828d10.jpeg|http://www.audiologys.com/image_pour_import/articles/04f1ede481be6c3b9d008fda649f968c.jpg|;462.0;publish;micro_contour_open;confort;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01755;A-000000-01755;Solana M H2O phonak H20;Solana M H2O H20;http://www.audiologys.com/image_pour_import/articles/c19aca4821693580790be0e3715013e2.jpg;http://www.audiologys.com/image_pour_import/articles/a1630b447c9a8ddcd33576ec61dfb230.jpg|http://www.audiologys.com/image_pour_import/articles/8580d0e56d4308b7976208a424ce5337.jpeg|http://www.audiologys.com/image_pour_import/articles/2229f7c5bafc5a305f7befeebc92227c.jpeg|http://www.audiologys.com/image_pour_import/articles/e601ab462a585f94a360383d03a2ff7b.jpg|http://www.audiologys.com/image_pour_import/articles/8da3a43c84ea4611909fd9b1c33bb98d.jpg|http://www.audiologys.com/image_pour_import/articles/6541ac2466f6e0fbaf4034cdd5c2bed1.jpg|http://www.audiologys.com/image_pour_import/articles/a75af07a95fd6492c0770f03f89c09a7.jpeg|http://www.audiologys.com/image_pour_import/articles/6e5b85f30717d826628f84fb7d2aa6a1.jpg|;639.0;publish;contour_d_oreille;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01756;A-000000-01756;NIOS S III H2O phonak H20 appareil auditif Phonak nios 3 h2o;NIOS S III H2O H20 nios 3 h2o;http://www.audiologys.com/image_pour_import/articles/58c948e3095a9ce6c979cc75e29ea6a1.jpg;http://www.audiologys.com/image_pour_import/articles/40b737df65c8eece543a7e84a281b6cf.jpg|http://www.audiologys.com/image_pour_import/articles/bd7c863db68596713ae740bf43e75f65.jpg|http://www.audiologys.com/image_pour_import/articles/ded0c0bd42077ce648850789e23b5f33.jpg|http://www.audiologys.com/image_pour_import/articles/6d12fbb26704518e459aac1ed44993bc.jpg|http://www.audiologys.com/image_pour_import/articles/1f6e9743fc92f6b2bcc83c31c7e81b06.jpeg|http://www.audiologys.com/image_pour_import/articles/a42b2cf9781412cd9e84b0e32943fa92.jpeg|;462.0;publish;contour_d_oreille;confort;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01757;A-000000-01757;NIOS S V H2O phonak H20 prix appareil auditif;NIOS S V H2O H20;http://www.audiologys.com/image_pour_import/articles/ccbb8663c72d3ca0630c4d009cc59b21.jpg;http://www.audiologys.com/image_pour_import/articles/5c4b18e59656ce5a2b9961640ac5cbb7.jpg|http://www.audiologys.com/image_pour_import/articles/6dd13fac13a18c4e66341a434bfe0471.jpg|http://www.audiologys.com/image_pour_import/articles/d290cd9ecf2a844d3a0641599909341c.jpg|http://www.audiologys.com/image_pour_import/articles/27396b2c021acdb0d6c0f643fecd8f70.jpeg|http://www.audiologys.com/image_pour_import/articles/8d1833854a9f2b17696fd47a421ee31c.jpeg|http://www.audiologys.com/image_pour_import/articles/2547ccdb56f68070b2ee222e701d8808.jpg|;650.0;publish;contour_d_oreille;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;16_canaux;oui;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01758;A-000000-01758;PHONAK NAIDA 3 S CRT;NAIDA 3 S CRT;http://www.audiologys.com/image_pour_import/articles/96665824196ee5570a41beed2c3c4d31.jpg;http://www.audiologys.com/image_pour_import/articles/4c2a2f320b304c71dd78f9982fc0131f.jpg|http://www.audiologys.com/image_pour_import/articles/655839ab5e6871cb88f3925a59fe2110.jpg|http://www.audiologys.com/image_pour_import/articles/e68a55df1d63be39f76e268f945ff547.jpg|;480.0;publish;contour_ecouteur_deporte;extra;surdite_legere_a_severe_de_20_a_90_de_perte;classe_d;;oui;oui;oui;oui;non;oui;13;non;www.phonak.com/fr/b2c/fr/home.html;6_canaux;oui;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01759;A-000000-01759;RESOUND BE 700 prix appareil auditif resound be 700 prothese auditive;BE 700 be 700;http://www.audiologys.com/image_pour_import/articles/3e668ed712c58df080da34bf875e33a9.jpg;;485.0;publish;intra_conduit_micro_deporte;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;non;non;non;non;10;non;www.resound.fr/;7_canaux;non;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01760;A-000000-01760;Resound Alera 761 bluetooth;Alera 761 bluetooth;http://www.audiologys.com/image_pour_import/articles/0a71087921593b636a2dfc21ed9fe7dc.jpg;http://www.audiologys.com/image_pour_import/articles/d00ab997f2f142e8e913a3090be753b1.jpg|http://www.audiologys.com/image_pour_import/articles/b2a9ff405cd6a5dd89cca8e564abf058.jpg|http://www.audiologys.com/image_pour_import/articles/df3d0f7e9e49c829fb784e54f7d9d3b7.jpg|http://www.audiologys.com/image_pour_import/articles/0b9885788446fce857a6b630a2964682.jpg|http://www.audiologys.com/image_pour_import/articles/cacbcfb34f323384a4a5f83a1c90c2c2.jpg|;601.0;publish;micro_contour_ecouteur_deporte;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui;oui;non;oui;312;non;www.resound.fr/;17_canaux;non;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2012_mi;no;search;no;open;open
A-000000-01761;A-000000-01761;ALERA 961 resound appareil auditif;ALERA 961;http://www.audiologys.com/image_pour_import/articles/55a0033f63249ecbe252539329d45622.jpg;http://www.audiologys.com/image_pour_import/articles/19750d73796875aa85fa47c3a8cfdcf7.jpg|http://www.audiologys.com/image_pour_import/articles/337716049feca118c7294b0eee63ba3e.jpg|http://www.audiologys.com/image_pour_import/articles/46064296426ce2eabe6da444049d1510.jpg|http://www.audiologys.com/image_pour_import/articles/38c8547266c3ca5e60544b5e30ff5994.jpg|http://www.audiologys.com/image_pour_import/articles/51e2a0e44e9e1d348b5ac13dd0036501.jpg|;768.0;publish;micro_contour_d_oreille;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui;oui;non;oui;312;non;www.resound.fr/;17_canaux;non;www.youtube.com/watch?v=zV8oQBpXqqA&list=UUEjZV3UEBZYoq1wYcGGeE-Q&feature=plcp;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01762;A-000000-01762;Appareil auditif Aléra 560 resound;Aléra 560;http://www.audiologys.com/image_pour_import/articles/6a81a76fe76ed5734b7804d545d55c82.jpg;http://www.audiologys.com/image_pour_import/articles/e8b73362592c482ed0987a4eca974dfb.jpg|http://www.audiologys.com/image_pour_import/articles/6a7db7b75549923fd9f628dfe7bd2ab3.jpg|http://www.audiologys.com/image_pour_import/articles/ce6aed5a2f51a09c9fa2e1e71e4a0924.jpg|http://www.audiologys.com/image_pour_import/articles/da6f60173c1c572fe33f3205e9fa0682.jpg|;411.0;publish;micro_contour_d_oreille;confort;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;non;non;non;oui;10;non;www.resound.fr/;9_canaux;non;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01763;A-000000-01763;APPAREIL AUDITIF PRIX Aléra 560 resound;Aléra 560;http://www.audiologys.com/image_pour_import/articles/dc678cf5406539b616efa7ec8982a119.jpg;http://www.audiologys.com/image_pour_import/articles/3f4b46b43029e72690bc13e075d01349.jpg|http://www.audiologys.com/image_pour_import/articles/bb73f87c47265eb7e321ea975dbef528.jpg|http://www.audiologys.com/image_pour_import/articles/9822edc6c85847390c95e41cd3d9a27b.jpg|http://www.audiologys.com/image_pour_import/articles/17f41a187df58f62e2d60e683f11bcd6.jpg|;461.0;publish;micro_contour_d_oreille;confort;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;non;non;non;oui;10;non;www.resound.fr/;9_canaux;non;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01764;A-000000-01764;aide auditive resound Aléra 760 prix;Aléra 760;http://www.audiologys.com/image_pour_import/articles/0a5a0fe43343aae01fa4718ab05ab1a3.jpg;http://www.audiologys.com/image_pour_import/articles/e20b635f1202a6253e0e7338864ee830.jpg|http://www.audiologys.com/image_pour_import/articles/44a8b32af82c9a5a164ed64c602bf27a.jpg|http://www.audiologys.com/image_pour_import/articles/05c21da8c9eea4933173a32a7f9fdf58.jpg|http://www.audiologys.com/image_pour_import/articles/ae1efe7f80deb510002d0249288566c7.jpg|http://www.audiologys.com/image_pour_import/articles/eafd9c5a25ab05d9ba4bf8e6e07bdc6e.jpg|;600.0;publish;micro_contour_d_oreille;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;non;non;non;oui;10;non;www.resound.fr/;17_canaux;non;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01765;A-000000-01765;Aide auditive Aléra 960 resound;Aléra 960;http://www.audiologys.com/image_pour_import/articles/2c0166051a11b82a7e50565406c018ce.jpg;http://www.audiologys.com/image_pour_import/articles/fa27cc53e8158b7b5016e87b91f8925c.jpg|http://www.audiologys.com/image_pour_import/articles/21881e9200edcb6c4fe73656468fac3b.jpg|http://www.audiologys.com/image_pour_import/articles/de2b44df625d0a08179e36b03447f0c2.jpg|http://www.audiologys.com/image_pour_import/articles/aa21f5c3d6e8d584c4126b138079599c.jpg|;712.0;publish;micro_contour_ecouteur_deporte;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;non;non;non;oui;10;non;www.resound.fr/;9_canaux;non;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01766;A-000000-01766;ALERA 987 RESOUND;ALERA 987;http://www.audiologys.com/image_pour_import/articles/7384a754bb30e629e91e2bd372572ab7.jpg;http://www.audiologys.com/image_pour_import/articles/0e7ba06e11fb7f8c6aa83858e499f2fc.jpg|http://www.audiologys.com/image_pour_import/articles/5206df1e3e4c6bcf323b342ce5d7507c.jpg|;768.0;publish;contour_d_oreille;elite;surdite_moyenne_a_severe_de_40_a_90_de_perte;classe_d;;oui;oui;oui;oui;non;oui;13;non;www.resound.fr/;9_canaux;non;www.youtube.com/watch?v=vsj2oNCziG8;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01767;A-000000-01767;RESOUND BE 900 PRIX APPAREIL AUDITIF resound prothese auditive prix;BE 900;http://www.audiologys.com/image_pour_import/articles/77120f683990d3bb14cca11d8fb46931.jpg;http://www.audiologys.com/image_pour_import/articles/c54a176fb982ef8d40b0c9796b616c3e.jpg|http://www.audiologys.com/image_pour_import/articles/252dd53ef35f50d9f19fd83c8b54ddcf.jpg|http://www.audiologys.com/image_pour_import/articles/d9a08076cbf34fa69d885ac8dd7e3a40.jpg|http://www.audiologys.com/image_pour_import/articles/c8e5d9f460d322e852ef60a51f73e430.jpg|;708.0;publish;intra_conduit_micro_deporte;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;oui;non;non;non;10;non;www.resound.fr/;9_canaux;non;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01768;A-000000-01768;VOGUE INTRO 300 sona;VOGUE INTRO 300;http://www.audiologys.com/image_pour_import/articles/85da8ae8bb32193d2324375b1aadfc9e.jpg;http://www.audiologys.com/image_pour_import/articles/3ef9a21783498af844795eba510aaaaf.jpg|;250.0;publish;appareil_auditif_tres_discret;premier;surdite_legere_de_20_a_40_de_perte;classe_c;;oui;non;oui;oui;non;oui;10;oui;;6_canaux;non;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01769;A-000000-01769;VOGUE INTRO 500 sona prix;VOGUE INTRO 500;http://www.audiologys.com/image_pour_import/articles/4664cbcf3254accecbcb6e84d091b0d4.jpg;http://www.audiologys.com/image_pour_import/articles/4b7f109f96dfac5e35a667ac81350bd3.jpg|http://www.audiologys.com/image_pour_import/articles/ea4799c725746c55366722c414b1b6ae.jpg|;400.0;publish;appareil_auditif_tres_discret;premier;surdite_legere_de_20_a_40_de_perte;classe_d;;oui;non;oui_telecommande;oui_telecommande;non;oui;10;non;;12_canaux;non;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01771;A-000000-01771;APPAREIL AUDITIF PRIX appareil auditif; ;http://www.audiologys.com/image_pour_import/articles/920dc846d873c31f9f38af2cef2da339.jpg;http://www.audiologys.com/image_pour_import/articles/9dd60c26b8a1b6e647817efe178ac605.jpg|http://www.audiologys.com/image_pour_import/articles/d795fa79749a5885ae1fd0715df9f0db.jpg|http://www.audiologys.com/image_pour_import/articles/6bfbd69ee02fd8b8317cdb695c3b9f65.JPG|;1.0;publish;appareil_auditif_invisible;premier;surdite_legere_de_20_a_40_de_perte;classe_a;;oui;oui;oui;oui;oui;oui;13;oui;www.beltone-hearing.com/fr-fr/Pages/default.aspx;large_bande;oui;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01772;A-000000-01772;Wi series  i 110 CIC starkey;Wi series i 110 CIC;http://www.audiologys.com/image_pour_import/articles/9952abb8d8db94c782f663a11887a28b.gif;http://www.audiologys.com/image_pour_import/articles/4ae6da258c300eae3802beec97788317.jpg|http://www.audiologys.com/image_pour_import/articles/3cb9badfa6f081a3b4f3f8c3c3f55a65.jpg|http://www.audiologys.com/image_pour_import/articles/642bf833764cf853831e11c8fc068341.jpg|http://www.audiologys.com/image_pour_import/articles/11abe2fe4db578d0a807953dbff0a9fd.jpg|http://www.audiologys.com/image_pour_import/articles/429d057bc2db9a988abca18915464d96.jpg|;710.0;publish;appareil_auditif_tres_discret;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui_telecommande;oui_telecommande;non;non;10;non;www.starkey.fr/;16_canaux;oui;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01773;A-000000-01773;STARKEY Wi series  i 110 ITC;Wi series i 110 ITC;http://www.audiologys.com/image_pour_import/articles/0c3adf7140459abb715ab1a67cb255c9.gif;;745.0;publish;intra_auriculaire_classique;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui;oui;non;optionnels;312;non;www.starkey.fr/;16_canaux;oui;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01774;A-000000-01774;Appareil auditif ALERA 562 resound;ALERA 562;http://www.audiologys.com/image_pour_import/articles/8bc9f8bf0a8a4c8f8bd9e1e32b2b2faa.jpg;http://www.audiologys.com/image_pour_import/articles/4d4ccae57d556c12ee6b1b9ade109901.jpg|http://www.audiologys.com/image_pour_import/articles/f1b7eb1c41008daf17e0ecd9ad1792ba.jpg|http://www.audiologys.com/image_pour_import/articles/c9ff8dade06fd336f9a65ff7336ff45b.jpg|http://www.audiologys.com/image_pour_import/articles/997976a1ea33d1bba6562740833a0603.jpg|;461.0;publish;contour_ecouteur_deporte;confort;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui;oui;non;oui;312;non;www.resound.fr/;6_canaux;non;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01775;A-000000-01775;ALERA 762 RESOUND Prix équivalent au PSE964 connect;ALERA 762 PSE964 connect;http://www.audiologys.com/image_pour_import/articles/7c87db8e8dce191087e83a187cbe2473.jpg;http://www.audiologys.com/image_pour_import/articles/953c9c2d80c56d2524fb111aa06a2f73.jpg|http://www.audiologys.com/image_pour_import/articles/ab8b68008722f2185f1c4bbed118a1fb.jpg|http://www.audiologys.com/image_pour_import/articles/ed267bf0705317a6345127b6b91e2b03.jpg|http://www.audiologys.com/image_pour_import/articles/47c18b0caaeec5a2eebcd0e8f2f59007.jpg|;601.0;publish;contour_ecouteur_deporte;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui;oui;non;oui;312;non;www.resound.fr/;17_canaux;non;www.youtube.com/watch?v=OmaWrxoclAk&feature=channel&list=UL;www.facebook.com/login.php;2012_mi;no;search;no;open;open
A-000000-01776;A-000000-01776;ALERA 962 resound;ALERA 962;http://www.audiologys.com/image_pour_import/articles/88b1a501b7f688aefe4a099aa3f0de4e.jpg;http://www.audiologys.com/image_pour_import/articles/746a82f4aec2d4e802fe953e27bfc153.jpg|http://www.audiologys.com/image_pour_import/articles/796f83b9e9fc3f3aefa7960fa8f89e07.jpg|http://www.audiologys.com/image_pour_import/articles/e8f74d888ec4ade40effa633a2345a3d.jpg|http://www.audiologys.com/image_pour_import/articles/86d5360d42353022a4bb06a1dbe59455.jpg|;768.0;publish;contour_ecouteur_deporte;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui;oui;non;oui;312;non;www.resound.fr/;9_canaux;non;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01777;A-000000-01777;STARKEY  x series 110 CIC;x series 110 CIC;http://www.audiologys.com/image_pour_import/articles/73916ac783dfed59abec303b571c3305.jpg;http://www.audiologys.com/image_pour_import/articles/7f7d25132f302199c772f4d1fb4e852d.jpg|;745.0;publish;appareil_auditif_tres_discret;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;oui_telecommande;oui_telecommande;non;non;10;non;www.starkey.fr/;16_canaux;non;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01778;A-000000-01778;Wi series  i 90 CIC starkey;Wi series i 90 CIC;http://www.audiologys.com/image_pour_import/articles/701035048eeea5e189babc70d4f04b26.jpg;http://www.audiologys.com/image_pour_import/articles/0f65102a20f3572225f88f53cda8af30.jpg|http://www.audiologys.com/image_pour_import/articles/177408e44403a91bdf3376294aa9307b.jpg|http://www.audiologys.com/image_pour_import/articles/0a64d648ba15ac46fb444584955201f9.jpg|http://www.audiologys.com/image_pour_import/articles/23ed3cb8f03d2608f356e7f2138b09f4.jpg|http://www.audiologys.com/image_pour_import/articles/b6b0ac9f5b8c532ab451ca0a0019cdda.gif|;718.0;publish;appareil_auditif_tres_discret;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui_telecommande;oui_telecommande;non;non;10;non;www.starkey.fr/;12_canaux;oui;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01779;A-000000-01779;Wi series  i 70 CIC starkey;Wi series i 70 CIC;http://www.audiologys.com/image_pour_import/articles/1e6f742fc3d3d74611c7065fd3d41be1.jpg;http://www.audiologys.com/image_pour_import/articles/2db4a85469816e6b78f6887e8abb1d1e.jpg|http://www.audiologys.com/image_pour_import/articles/99960ee3424ce8e65ad89cf123545a67.jpg|http://www.audiologys.com/image_pour_import/articles/c28325da88b62dfb70723773ce7b1454.jpg|http://www.audiologys.com/image_pour_import/articles/b5b233f135120dd2373482fc10323765.gif|http://www.audiologys.com/image_pour_import/articles/4fa07d48e63468edde13f37d0747ec30.jpg|;590.0;publish;appareil_auditif_tres_discret;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;oui;oui_telecommande;oui_telecommande;non;non;10;non;www.starkey.fr/;8_canaux;oui;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01780;A-000000-01780;STARKEY  x series 90 CIC;x series 90 CIC;http://www.audiologys.com/image_pour_import/articles/6b191993e54194ee97a44aeca7cd45e5.jpg;http://www.audiologys.com/image_pour_import/articles/6b61a06f9d9003dd324a5b3f14a86a88.jpg|http://www.audiologys.com/image_pour_import/articles/970bd8c4a3b09bc802f54335b0c94faa.jpg|;570.0;publish;appareil_auditif_tres_discret;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;oui_telecommande;oui_telecommande;non;non;10;non;www.starkey.fr/;16_canaux;non;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01781;A-000000-01781;STARKEY  x series 70 CIC;x series 70 CIC;http://www.audiologys.com/image_pour_import/articles/3dc95a6ccf60fe4b92740aed4b4fd6d7.jpg;http://www.audiologys.com/image_pour_import/articles/fb1886d24d90e792a2aafa419e1182e8.jpg|http://www.audiologys.com/image_pour_import/articles/0eb846af9f16fa3767b5a30807bf2140.jpg|;470.0;publish;appareil_auditif_tres_discret;extra;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;non;non;non;non;10;non;www.starkey.fr/;8_canaux;non;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;2011_avant;no;search;no;open;open
A-000000-01782;A-000000-01782;WIDEX PASSION 115 PASSION WIDEX 115;PASSION 115 PASSION 115;;;785.0;publish;micro_contour_ecouteur_deporte;optimum;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;oui;non;oui_telecommande;oui_telecommande;oui;oui;10;oui;www.widex.fr/;15_canaux;non;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;;no;search;no;open;open
A-000000-01783;A-000000-01783;SIEMENS IMINI 2 701;IMINI 2 701;http://www.audiologys.com/image_pour_import/articles/f5918d3fc44f5c02e21fb5b4af4f654a.jpg;http://www.audiologys.com/image_pour_import/articles/872d1ade816b7d70b58e9e4a93296d96.jpg|;900.0;publish;intra_invisible;elite;surdite_legere_a_moyenne_de_20_a_70_de_perte;classe_d;;non;non;non;non;non;non;10;non;hearing.siemens.com/fr/03-accueil/index-fr.jsp;16_canaux;non;www.youtube.com/watch?v=LZo31lzr0DM&feature=related;www.facebook.com/login.php;;no;search;no;open;open
